text,label
*.prgbfswtyu11ll.pages.dev US Google Trust Services LLC GTS CA 1P5 ,1
*.beleefmassage.nl US Let's Encrypt E1 ,1
cpcalendars.wowremovals.com.au US Let's Encrypt R3 ,1
ramses-2.be US Let's Encrypt R3 ,1
mypumppro.com US Let's Encrypt R3 ,1
www.springdart.com US Let's Encrypt R3 ,1
*.adobevlab.com US DigiCert Inc DigiCert TLS RSA SHA256 2020 CA1 ,1
negishisushibarluzern.ch US Let's Encrypt R3 ,1
*.dfs.core.windows.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 02 ,1
guedipet.com.br US Let's Encrypt R3 ,1
nordicshome.com US Let's Encrypt R3 ,1
rumormillbg.com US Let's Encrypt R3 ,1
git.mail.estradius.club US Let's Encrypt R3 ,1
*.sc7080.com US Google Trust Services LLC GTS CA 1P5 ,1
aws-pipeline-stage3-qa.qa.ciscovms.com US Amazon Amazon RSA 2048 M02 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
amybogard.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
smarttelecom24.com US Let's Encrypt R3 ,1
www.stumptownaxcompany.com US Let's Encrypt R3 ,1
my.haifischbar.ch US Let's Encrypt R3 ,1
*.bigbite.rigowebs.com US Let's Encrypt R3 ,1
www.waileabeachclub.com US Let's Encrypt R3 ,1
*.90spirit.shop US Google Trust Services LLC GTS CA 1P5 ,1
www.fernleyrepublicanwomen.com US Let's Encrypt R3 ,1
www.israel-scitech-schools.com US Let's Encrypt R3 ,1
staging2.brickleyenv.com US Let's Encrypt R3 ,1
url.russisk.no US Let's Encrypt R3 ,1
*.refpakymtecy.top US Google Trust Services LLC GTS CA 1P5 ,1
md3-graphql.staging.mijndomein.nl US Let's Encrypt R3 ,1
www.dwcanweblearning.jbe.axg.mybluehost.me US Let's Encrypt R3 ,1
wada-seminar.link18.jp US Let's Encrypt R3 ,1
hk-c0f55905fdb7-ctabd2cxdrfjf5g5.hk.grafana.azure.com US Microsoft Corporation Microsoft Azure TLS Issuing CA 05 ,1
guyhoquet-immobilier-vendome.com US Let's Encrypt R3 ,1
debouchagedecanalisation.com US Google Trust Services LLC GTS CA 1D4 ,1
*.mcas.ms US Microsoft Corporation Microsoft Azure TLS Issuing CA 06 ,1
*.davidescarabottolo.com US Google Trust Services LLC GTS CA 1P5 ,1
purchase.kumamotocamera.com US Let's Encrypt R3 ,1
ferienwohnungen-lopar.com US Let's Encrypt R3 ,1
alco-auctions.com US Let's Encrypt R3 ,1
armazemdamecanica.com.br US Let's Encrypt R3 ,1
*.mycake.sg US Google Trust Services LLC GTS CA 1P5 ,1
wjpy.info US Let's Encrypt R3 ,1
*.everydaydreamworld.com US Google Trust Services LLC GTS CA 1P5 ,1
www.en.naturisme.fr US Let's Encrypt R3 ,1
"taslca.org US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
cdn.pmbsteel.com US Let's Encrypt R3 ,1
gitlab.git.gitlab.sms.islandbeds.com US Let's Encrypt R3 ,1
playerbytes.com US Let's Encrypt R3 ,1
372852-martin6359.tmweb.ru US Let's Encrypt R3 ,1
iamnicoletaylor.com US Let's Encrypt R3 ,1
pharmacy.datagen.co.uk US Let's Encrypt R3 ,1
onlinemoneymaker.uk US Let's Encrypt E1 ,1
www.eas.slu.edu US Let's Encrypt R3 ,1
www.loja.mifire.com.br US Let's Encrypt R3 ,1
dispenser-amenities.co.uk US Let's Encrypt R3 ,1
hustontire.com US Let's Encrypt R3 ,1
*.lcmunitipalcourt.com US Google Trust Services LLC GTS CA 1P5 ,1
bc2-www.cluster-staging.bluecolibriapp.com US Let's Encrypt R3 ,1
www.wernerflamme.de US Let's Encrypt R3 ,1
www.crossfitmadhatter.com US Let's Encrypt R3 ,1
tartart.com US Let's Encrypt R3 ,1
*.indisch.org US Let's Encrypt R3 ,1
www.hotelswaps.com GB Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ,1
www.xmzchx.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
heal-harmony.modoo.io US Let's Encrypt R3 ,1
ievalledelguamuez.com US Let's Encrypt R3 ,1
*.6r9cs.mongodb-qa.net US Let's Encrypt R3 ,1
www.brice.nl US Let's Encrypt R3 ,1
"ibtikar382.zendesk.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
*.ringthatin.com US Google Trust Services LLC GTS CA 1P5 ,1
cc10.de US Let's Encrypt R3 ,1
axlagarden.se US Let's Encrypt R3 ,1
"www.deboscards.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
deluge.crake.nl US Let's Encrypt R3 ,1
www.psgcaballito.com.ar US Let's Encrypt R3 ,1
igonet.my3cx.it US Let's Encrypt R3 ,1
www.verbruggenconstruction.ca US Let's Encrypt R3 ,1
gitlab.git.gitlab.gitlab.git.blog.dev.devops.bloggersdelight.dk US Let's Encrypt R3 ,1
harmonikocluk.com US Let's Encrypt R3 ,1
link.make-studio.net US Let's Encrypt R3 ,1
padra-medical-group.ch US Let's Encrypt R3 ,1
seekyle.com US Let's Encrypt R3 ,1
valt2.testenv.scalr.dev US Google Trust Services LLC GTS CA 1P5 ,1
829smills.com US Let's Encrypt R3 ,1
"mco.group US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
api.midsummerwholesale.co.uk US Let's Encrypt R3 ,1
presleyproducoes.site US Let's Encrypt R3 ,1
jamespollardconstruction.com US Google Trust Services LLC GTS CA 1D4 ,1
sambhaagro.com US Let's Encrypt R3 ,1
*.azagricolanatalin.com IT Actalis S.p.A. Actalis Domain Validation Server CA G3 ,1
env.parker.house US Let's Encrypt R3 ,1
*.rateor.top US Google Trust Services LLC GTS CA 1P5 ,1
"williaml.se US DigiCert, Inc. GeoTrust Global TLS RSA4096 SHA256 2022 CA1 ",1
www.communityservicenetworkma.org US Google Trust Services LLC GTS CA 1D4 ,1
www.radium.ssquares.co.in US Let's Encrypt R3 ,1
*.zlat-hotel.ru US Google Trust Services LLC GTS CA 1P5 ,1
*.d30whgnmpxmob1.amplifyapp.com US Amazon Amazon RSA 2048 M02 ,1
www.digisan.hu US Let's Encrypt R3 ,1
wildgypsyboutique.com US Let's Encrypt R3 ,1
*.azure-api.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 01 ,1
www.adaptaacessorios.com.br US Let's Encrypt R3 ,1
minomini.store US Let's Encrypt R3 ,1
9to5cricket.in US Let's Encrypt R3 ,1
ebcoconstructions.com US Let's Encrypt R3 ,1
core.kti-test.realcity.io US Google Trust Services LLC GTS CA 1P5 ,1
folhaestudiocriativo.com US Let's Encrypt R3 ,1
*.villabalbianellowedding.com US Let's Encrypt R3 ,1
kaf22.com US Let's Encrypt R3 ,1
omniluggage.com US Let's Encrypt R3 ,1
www.ivy-co.com US Let's Encrypt R3 ,1
389515fb76d3.demo.uidea.vip US Let's Encrypt R3 ,1
git.sms.kid-chalet.ru US Let's Encrypt R3 ,1
thrive52.com US Let's Encrypt R3 ,1
ghettocommission.com US Let's Encrypt R3 ,1
bst-04cf3c5f-2b9e-4ead-b588-8575b025bb5e.bastion.azure.com US Microsoft Corporation Microsoft Azure TLS Issuing CA 01 ,1
*.mcas.ms US Microsoft Corporation Microsoft Azure TLS Issuing CA 06 ,1
myapp-n7dr2j.bnyenv.com US Let's Encrypt E1 ,1
silkcocoon.ir US Let's Encrypt R3 ,1
srijanshala.net US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
"sgame.w1n-eldorado.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
www.daqianyuan.com US Let's Encrypt R3 ,1
*.rqkbqchxlg.buzz US Let's Encrypt E1 ,1
proxy-5.maxt.church US Let's Encrypt R3 ,1
www.ventidimare.it US Let's Encrypt R3 ,1
qa-hobbes-june.gounion.com US Let's Encrypt R3 ,1
"1507045l.eu.org CN TrustAsia Technologies, Inc. TrustAsia RSA DV TLS CA G2 ",1
mzj.sf103kurcina.pw US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
wkfwebinar.sugarlandkarate.net US Let's Encrypt R3 ,1
"lashnbrowbar.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
*.atelier-pluriel.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
cpcalendars.redricetsecureamz-secure.duckdns.org US Let's Encrypt R3 ,1
www.obclv.com US Let's Encrypt R3 ,1
*.decisivefirstaid.co.uk US Let's Encrypt R3 ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
*.simplifysystemdesigns.com US Let's Encrypt R3 ,1
*.unbiasedwriting.com US Google Trust Services LLC GTS CA 1P5 ,1
git.erp.trip-dr.club US Let's Encrypt R3 ,1
vlog06.taggle.us US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
flights.eztravelonline.com US Let's Encrypt R3 ,1
store928.radius.ai US Let's Encrypt E1 ,1
aryan.mytallycloud.in US Let's Encrypt R3 ,1
bst-7fc712d6-db78-41eb-8f86-fa484dbb3e8a.bastion.azure.com US Microsoft Corporation Microsoft Azure TLS Issuing CA 02 ,1
mainly-digital.in US Let's Encrypt R3 ,1
demo.kingtv.plus US Let's Encrypt R3 ,1
itstruggle.de US Let's Encrypt R3 ,1
nip-rodias-new.lar.sch.gr US Let's Encrypt R3 ,1
ya-plus.in.ua US Let's Encrypt R3 ,1
aquilos.eu US Let's Encrypt R3 ,1
museums-foreningen.dk US Let's Encrypt R3 ,1
lamhandaz-agro.com US Let's Encrypt R3 ,1
silver.largent.org US Let's Encrypt R3 ,1
albrimageneralcargo.com US Let's Encrypt R3 ,1
*.familjenolsson.nu US Let's Encrypt R3 ,1
mta-sts.panthalassa.com US Let's Encrypt R3 ,1
mbcmss.3cx.com.au US Let's Encrypt R3 ,1
bookingextremadura.com US Let's Encrypt R3 ,1
bruggeneventmarketing.nl US Let's Encrypt R3 ,1
a-westengin.com US Let's Encrypt R3 ,1
healing.cards US Let's Encrypt R3 ,1
mramorofficial.com US Let's Encrypt R3 ,1
*.orirhaugranderrext.tk US Google Trust Services LLC GTS CA 1P5 ,1
www.togo-pokemon.com US Let's Encrypt R3 ,1
www.adkhockey.com US Let's Encrypt R3 ,1
*.stewartvillagehall.org.uk US Let's Encrypt R3 ,1
sarahoneilrealty.com US Let's Encrypt R3 ,1
*.wikipoke.com.br US Let's Encrypt E1 ,1
*.diathromedla.gq US Let's Encrypt E1 ,1
fable5000.com US Let's Encrypt R3 ,1
www.jphockey.de US Let's Encrypt R3 ,1
avi-doc.de US Let's Encrypt R3 ,1
new.dutchsoft.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
snd-ui-feature-snd-599-icon-card.scf.hanzo.es US Let's Encrypt R3 ,1
gryby.gorsad.com.ua US Let's Encrypt R3 ,1
zalo.no US Let's Encrypt R3 ,1
j15.docwriter.ru US Let's Encrypt R3 ,1
"plantaenomics.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
www.www.www.www.www.credit-deutschland-tarifcheck.de GB Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ,1
coaching-rennes.com US Let's Encrypt R3 ,1
outsidernews.info US Let's Encrypt R3 ,1
secure.firstredeemer.org GB Sectigo Limited Sectigo RSA Domain Validation Secure Server CA ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
arshbuildersltd.co.uk US Let's Encrypt R3 ,1
ubytovnaprima.ellipse-cloud.com US Let's Encrypt R3 ,1
tutorials.notanagency.wtf US Let's Encrypt R3 ,1
letsmeet.cesnet.cz US Let's Encrypt R3 ,1
*.rmulive.pages.dev US Google Trust Services LLC GTS CA 1P5 ,1
"*.roe-gmbh.de US DigiCert, Inc. RapidSSL Global TLS RSA4096 SHA256 2022 CA1 ",1
dovod.com US Let's Encrypt R3 ,1
artex-co.jp US Let's Encrypt R3 ,1
*.norsub.solsticedigital.net US Let's Encrypt R3 ,1
www.mediverstas.com US Let's Encrypt R3 ,1
www.articoliregalo.biz US Let's Encrypt R3 ,1
git.git.git.mailhost.prgrmmr.com US Let's Encrypt R3 ,1
www.bersatumachinery.com US Let's Encrypt R3 ,1
jieyina.net.cn US Let's Encrypt R3 ,1
hirubrand.com US Let's Encrypt R3 ,1
checkout.dnadermocosmeticos.com.br US Let's Encrypt R3 ,1
soul-made.dk US Let's Encrypt R3 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
lai.ciil.org US Let's Encrypt R3 ,1
vfr-fischeln.de US Let's Encrypt R3 ,1
holocommerce.net US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
helpdesk.comptechpc.com US Let's Encrypt R3 ,1
klinikhipnoterapi.org US Let's Encrypt R3 ,1
visitbeitostolen.com US Let's Encrypt R3 ,1
www.danatiles.com US Let's Encrypt R3 ,1
www.glossingoverit.com US Let's Encrypt R3 ,1
"sigortamavantaj.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
docs.seawar.me US Google Trust Services LLC GTS CA 1P5 ,1
www.gastroranking.it US Let's Encrypt R3 ,1
spices.server77.net US Let's Encrypt R3 ,1
admin.joumpa.apps360.id US Let's Encrypt R3 ,1
bazavektor.keenetic.link US Let's Encrypt R3 ,1
*.myxpot.com US Let's Encrypt R3 ,1
*.canhost.us US Google Trust Services LLC GTS CA 1P5 ,1
jxyxy.eu.org US Let's Encrypt R3 ,1
inst.tryfrontendstudio.com US Let's Encrypt R3 ,1
*.mon-avenue.se US Let's Encrypt R3 ,1
"www.scotiaweb.com.mx US Entrust, Inc. Entrust Certification Authority - L1M ",1
raukacoffee.com US Let's Encrypt R3 ,1
kaufmann.on3cx.de US Let's Encrypt R3 ,1
migranaalimentari.it US Let's Encrypt R3 ,1
webmail.inmobiliariaelcordobes.es US Let's Encrypt R3 ,1
roydawsonhomes.com US Let's Encrypt R3 ,1
proup.ir US Let's Encrypt R3 ,1
hadlqyh.com US Let's Encrypt R3 ,1
*.wegmetjan.nl US Let's Encrypt R3 ,1
midomedical.com US Let's Encrypt R3 ,1
*.ydosd.mongodb.net US Let's Encrypt R3 ,1
*.prd-p-nq05y.splunkcloud.com US DigiCert Inc DigiCert TLS RSA SHA256 2020 CA1 ,1
www.flightwatching.fr US Let's Encrypt R3 ,1
words.unsatisfiable.net US Let's Encrypt R3 ,1
most.api.design.pragma.info US Let's Encrypt R3 ,1
symetry.cvgcloud.com US Let's Encrypt R3 ,1
healthyfoodsforhealthykids.org US Let's Encrypt R3 ,1
evicttravellers.co.uk US Let's Encrypt R3 ,1
*.keys-secured.xyz US Google Trust Services LLC GTS CA 1P5 ,1
shoppingandfashion.se US Let's Encrypt R3 ,1
amzppcgurus.com US Let's Encrypt R3 ,1
k-classic.de US Let's Encrypt R3 ,1
butygo.shop US DigiCert Inc Encryption Everywhere DV TLS CA - G2 ,1
www.reruntics.com US Let's Encrypt R3 ,1
byminjco.com US Let's Encrypt R3 ,1
www.minigolf-flammersfeld.de US Let's Encrypt R3 ,1
*.redis.cache.windows.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 05 ,1
ubondthailand.com US Let's Encrypt R3 ,1
sc-ova.de US Let's Encrypt R3 ,1
grupocerto.org.br US Let's Encrypt R3 ,1
git.git.git.git.git.stream.mband.ru US Let's Encrypt R3 ,1
*.prd-p-zehwr.splunkcloud.com US DigiCert Inc DigiCert TLS RSA SHA256 2020 CA1 ,1
*.lucs.eu US Let's Encrypt R3 ,1
www.peppyexim.com US Let's Encrypt R3 ,1
sqf2021.bespeake.live US Amazon Amazon RSA 2048 M01 ,1
*.370uoki579f7u.eu-central-1.cs.amazonlightsail.com US Amazon Amazon RSA 2048 M01 ,1
tekla.in-ulm.de US Let's Encrypt R3 ,1
cirilla.net US Let's Encrypt R3 ,1
taslabeats.store US Let's Encrypt R3 ,1
*.cantercreekcommunity.org US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
www.nikkyo-bouon.jp US Let's Encrypt R3 ,1
*.rusiran2.com US Let's Encrypt R3 ,1
saicholiu.myds.me US Let's Encrypt R3 ,1
www.lesliemathonauteur.com US Let's Encrypt R3 ,1
*.notifnft.com US Google Trust Services LLC GTS CA 1P5 ,1
*.joshuarichards.ca US Let's Encrypt R3 ,1
www.capefearvacuums.com US Let's Encrypt R3 ,1
*.dvhomesindy.com US Let's Encrypt R3 ,1
africainhermitage.ru US Let's Encrypt R3 ,1
vefio.mgrc.us US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
myclearvisit.com US Let's Encrypt R3 ,1
*.bomihiaetj.shop US Google Trust Services LLC GTS CA 1P5 ,1
*.djibril-store.com US DigiCert Inc Encryption Everywhere DV TLS CA - G2 ,1
roofi.fr US Let's Encrypt R3 ,1
api.puliston.com US Let's Encrypt R3 ,1
nishathotels.pk US Let's Encrypt R3 ,1
migogminmadlavning.dk US Let's Encrypt R3 ,1
m.ksd1688.com US Let's Encrypt R3 ,1
pymespinosa.es US Let's Encrypt R3 ,1
*.ikramkhan.workers.dev US Google Trust Services LLC GTS CA 1P5 ,1
wealthbuilders.members-only.online US Let's Encrypt R3 ,1
dotgadget.com US Let's Encrypt R3 ,1
doc.3ef.me US Let's Encrypt R3 ,1
eggwhitebricks.com US Let's Encrypt R3 ,1
*.redis.cache.windows.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 02 ,1
arkulya.shop US Let's Encrypt R3 ,1
*.exquisitedog.net US Let's Encrypt R3 ,1
*.baumann.li US Let's Encrypt R3 ,1
1shopdz.com US Let's Encrypt R3 ,1
gitlab.gitlab.gitlab.git.owa.platforma.best US Let's Encrypt R3 ,1
*.rehonzeugi.tk US Google Trust Services LLC GTS CA 1P5 ,1
*.toglamourkitchen.com US Google Trust Services LLC GTS CA 1P5 ,1
www.cisc.com.tw US Let's Encrypt R3 ,1
*.nglife.eu US Let's Encrypt R3 ,1
buildfansforlife.com US Let's Encrypt R3 ,1
patdale.id.au US Let's Encrypt R3 ,1
thefield.ch US Let's Encrypt R3 ,1
*.priminggaming.ga US Let's Encrypt R3 ,1
jvblogistics.nl US Let's Encrypt R3 ,1
freeboxsouchon.freeboxos.fr US Let's Encrypt R3 ,1
standard-jacobs.fbwa-hosting.de US Let's Encrypt R3 ,1
*.byfogedloekken.dk US Let's Encrypt R3 ,1
test.dedecaan.net US Let's Encrypt R3 ,1
dev.pleasure-shop.de US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
juniperssecret.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
*.prd-p-u2m3r.splunkcloud.com US DigiCert Inc DigiCert TLS RSA SHA256 2020 CA1 ,1
takahashi-motors.co.jp US Let's Encrypt R3 ,1
blessland.co.kr US Let's Encrypt R3 ,1
*.prd-p-od9t1.splunkcloud.com US DigiCert Inc DigiCert TLS RSA SHA256 2020 CA1 ,1
jackman-moore.com US Let's Encrypt R3 ,1
zukal.net US Let's Encrypt R3 ,1
joinpolitics.org US Let's Encrypt R3 ,1
livewiresl.com US Let's Encrypt R3 ,1
*.madocdathaham.tk US Let's Encrypt E1 ,1
hanacloud.ondemand.com US DigiCert Inc DigiCert SHA2 Secure Server CA ,1
murtahil.com US Let's Encrypt R3 ,1
key2nature.se US Let's Encrypt R3 ,1
igolfapps.com US Let's Encrypt R3 ,1
"sport-adler.com US Starfield Technologies, Inc. Starfield Secure Certificate Authority - G2 ",1
isletravel.gttwl2.com US Let's Encrypt R3 ,1
"sv.claroplaysv-bo-prd-v2.tmx-internacional.com US DigiCert, Inc. GeoTrust Global TLS RSA4096 SHA256 2022 CA1 ",1
kalifrancisco.com US Let's Encrypt R3 ,1
more-tours.online US Let's Encrypt R3 ,1
*.cunsackstocapin.ml US Google Trust Services LLC GTS CA 1P5 ,1
sunovu.com US Let's Encrypt R3 ,1
*.sencurepsuarante.tk US Let's Encrypt E1 ,1
*.d1gxujclmk5sza.amplifyapp.com US Amazon Amazon RSA 2048 M01 ,1
zs.sjzeis.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
dbs-monitoring.uefa.ch US Let's Encrypt R3 ,1
skylerbaileyauthor.com US Let's Encrypt R3 ,1
katanie-na-snouborde.ru US Let's Encrypt R3 ,1
outbacksoils.3cx.com.au US Let's Encrypt R3 ,1
"mileschapin.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
www.aetccreations.com US Let's Encrypt R3 ,1
djjordangrant.com US Let's Encrypt R3 ,1
*.aoorsikho.in US Google Trust Services LLC GTS CA 1P5 ,1
nl.zuga.ro US Let's Encrypt R3 ,1
lp.xingai.id US Let's Encrypt R3 ,1
zaidan.hyogolpg.or.jp US Let's Encrypt R3 ,1
lab130.ru US Let's Encrypt R3 ,1
store414.api.quebec.radius.ai US Let's Encrypt E1 ,1
e45f01fffe38a6b1.crankk.io US Let's Encrypt R3 ,1
*.paulabm1.fun US Let's Encrypt R3 ,1
rombach-reisen.de US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
www.arisecontracting.co.nz US Let's Encrypt R3 ,1
listmonk.feature-fix-abuse.dev.tipi.build US Let's Encrypt R3 ,1
www.blackknochen.lima-city.de US Let's Encrypt R3 ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
www.magento2.io.brainsights.it US Let's Encrypt R3 ,1
*.konsepkumahaaing.my.id US Google Trust Services LLC GTS CA 1P5 ,1
www.vikasagro.in US Let's Encrypt R3 ,1
companion.develop.signinapp-beta.com US Amazon Amazon RSA 2048 M01 ,1
www.frenl.com US Let's Encrypt R3 ,1
vt108157.server.idn.vn US Let's Encrypt R3 ,1
tjbhzjzx.zishike.net US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
yukie.wetrustyou.me US Let's Encrypt R3 ,1
"thecybercastle.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
*.islandgroove.it IT Actalis S.p.A. Actalis Domain Validation Server CA G3 ,1
boxbutik.com US Let's Encrypt R3 ,1
"gopredum.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
play.rumminy.com US Let's Encrypt R3 ,1
www.metodo100focado.shoppnaweb.com.br US Let's Encrypt R3 ,1
cre8ivcommunications.ca US Let's Encrypt R3 ,1
aixintang.net.cn US Let's Encrypt R3 ,1
*.cypress3030.com US Google Trust Services LLC GTS CA 1P5 ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
*.xqgqlxih.ml US Google Trust Services LLC GTS CA 1P5 ,1
mail.newautosys.com US Let's Encrypt R3 ,1
seguro.modasmila.com.br US Let's Encrypt R3 ,1
istitutoprogettouomo.it US Let's Encrypt R3 ,1
www.cbdemporium.com US Let's Encrypt R3 ,1
smoothskincosmetics.com US Let's Encrypt R3 ,1
www.amaravaticonsulting.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
*.33py.xyz US Google Trust Services LLC GTS CA 1P5 ,1
*.haydeehidalgo.com US Let's Encrypt R3 ,1
sniarhakou.sites.sch.gr US Let's Encrypt R3 ,1
alertmonitor.alakul.hu US Let's Encrypt R3 ,1
*.o9fsb.mongodb.net US Let's Encrypt R3 ,1
irieweddingsandevents.com US Let's Encrypt R3 ,1
dev.lapinte.pacifiquemarketing.ca US Let's Encrypt R3 ,1
asp.elitehouse.kg US Let's Encrypt R3 ,1
teamivewer.biz US Let's Encrypt R3 ,1
xyz.agrisha.com US Google Trust Services LLC GTS CA 1D4 ,1
bst-c9d7cef2-8495-4104-a3fa-ebf3b6e5fedb.bastion.azure.com US Microsoft Corporation Microsoft Azure TLS Issuing CA 02 ,1
*.stevenbeverlymd.com US Google Trust Services LLC GTS CA 1P5 ,1
yydqkkg7.huolong180.cn US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
www.laracroft-fukuoka.com US Let's Encrypt R3 ,1
*.healbook.net US Google Trust Services LLC GTS CA 1P5 ,1
cpanel.teslapool.io US Let's Encrypt R3 ,1
santamariadelacaridad.es US Let's Encrypt R3 ,1
ghana.doingapps.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
xn--80aej1bfpf6a.xn--p1ai US Let's Encrypt R3 ,1
*.redis.cache.windows.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 06 ,1
*.enventor.no US Let's Encrypt R3 ,1
www.petitude.maraperusac.com US Let's Encrypt R3 ,1
c9oa3aopk7jfufggeg6g.e.inside-center.ru US Let's Encrypt R3 ,1
www.git.git.git.git.git.git.s3.ikonhospitality.com US Let's Encrypt R3 ,1
www.wavesoncap.com US Google Trust Services LLC GTS CA 1D4 ,1
givemeprice.co.kr US Amazon Amazon RSA 2048 M01 ,1
autodiscover.theinfogate.com US Let's Encrypt R3 ,1
praxis-ahnatal.on3cx.de US Let's Encrypt R3 ,1
*.afutinda.ga US Google Trust Services LLC GTS CA 1P5 ,1
www.haitzdediego.com US Let's Encrypt R3 ,1
qnapcasalt.myqnapcloud.com US Let's Encrypt R3 ,1
practina-stories-site.webstories.link US Let's Encrypt R3 ,1
cordossaques.fun US Amazon Amazon RSA 2048 M02 ,1
www.appitechnologies.com US Google Trust Services LLC GTS CA 1D4 ,1
airborne.workersense.com US Let's Encrypt R3 ,1
mail.schwimmschule-nessy.de US Let's Encrypt R3 ,1
idm.drbazarian.com US DigiCert Inc Encryption Everywhere DV TLS CA - G1 ,1
www.donexamen.com US Google Trust Services LLC GTS CA 1D4 ,1
*.blonpackdonnihin.tk US Google Trust Services LLC GTS CA 1P5 ,1
gtm.freddypolska.pl US Google Trust Services LLC GTS CA 1D4 ,1
e9e52c40-e639-40a5-914f-eba80167d695.env.hubblestudio.io US Let's Encrypt R3 ,1
*.scorenondelme.tk US Google Trust Services LLC GTS CA 1P5 ,1
"virtualworld-india.com US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
*.uxzpo.azure.mongodb.net US Let's Encrypt R3 ,1
www.arthurdamous.dev US Let's Encrypt R3 ,1
www.nic-shimanto.jp US Let's Encrypt R3 ,1
*.onlinemarketerhub.aktiv.link US Let's Encrypt R3 ,1
tutoriais.com US Let's Encrypt R3 ,1
samui-sbw.com US Let's Encrypt R3 ,1
*.escuelaorbezo.com US Let's Encrypt R3 ,1
willoughbyhair.com US Let's Encrypt R3 ,1
*.azure-api.net US Microsoft Corporation Microsoft Azure TLS Issuing CA 01 ,1
billing.continuumeconomics.com US Let's Encrypt R3 ,1
www.drmyapi.com US Google Trust Services LLC GTS CA 1D4 ,1
katdress.com.br US Let's Encrypt R3 ,1
www.lifact.net US Let's Encrypt R3 ,1
as-center.ru US Let's Encrypt R3 ,1
*.sporttrades.co US Let's Encrypt E1 ,1
webmail.reell-moebel.de US Let's Encrypt R3 ,1
onlineproshop.de US Let's Encrypt R3 ,1
varemurru.ee US Let's Encrypt R3 ,1
staging2.news.younique.com US Let's Encrypt R3 ,1
oldhost.yorkarchaeologicaltrust.co.uk US Let's Encrypt R3 ,1
www.assamjob.info US Google Trust Services LLC GTS CA 1D4 ,1
"ekalgramothan.co.in US GoDaddy.com, Inc. Go Daddy Secure Certificate Authority - G2 ",1
preciseglobalbusiness.com US Let's Encrypt R3 ,1
*.stainedglassmaster.com US Let's Encrypt R3 ,1
myherocollections.com US Let's Encrypt R3 ,1
www.kauzenshop.de US Let's Encrypt R3 ,1
*.feudoverde.ru US Google Trust Services LLC GTS CA 1P5 ,1
xn--bnzigers-werkstatt-ltb.ch US Let's Encrypt R3 ,1
"sni.cloudflaressl.com US Cloudflare, Inc. Cloudflare Inc ECC CA-3 ",1
